Date,Rainfall_Mangona,Rain_sum_previous_21_days,day_of_year,week_of_year,Rain_sum_previous_28_days,Rain_sum_previous_14_days,quarter,Rainfall_S_Piero,year_month,Rain_weekly_sum_3_weeks_before,Rain_weekly_sum_2_weeks_before,Rainfall_S_Agata,month,Rainfall_Le_Croci,season,Rain_weekly_sum_4_weeks_before,Rain_sum_previous_7_days,Temperature_Le_Croci,sum_Rainfall,mean_Rainfall,Rainfall_Cavallina,year,Flow_Rate,Lake_Level
2004-06-30,0.0,2.65,182,27,20.65,1.25,2,0.0,2004-06-30,1.4,1.25,0.0,6,0.0,3,18.0,0.0,24.7,0.0,0.0,0.0,2004,0.6,251.86
2004-07-01,0.0,2.65,183,27,17.25,1.25,3,0.0,2004-07-01,1.4,1.25,0.0,7,0.0,3,14.6,0.0,24.45,0.0,0.0,0.0,2004,0.6,251.85
2004-07-02,0.0,2.65,184,27,11.1,1.25,3,0.0,2004-07-02,1.4,1.25,0.0,7,0.0,3,8.45,0.0,23.5,0.0,0.0,0.0,2004,0.6,251.84
2004-07-03,0.0,2.65,185,27,11.049999999999999,1.25,3,0.0,2004-07-03,1.4,1.25,0.0,7,0.0,3,8.399999999999999,0.0,21.15,0.0,0.0,0.0,2004,0.6,251.83
2004-07-04,0.0,2.65,186,27,8.299999999999999,1.25,3,0.0,2004-07-04,1.4,1.25,0.0,7,0.0,3,5.649999999999999,0.0,21.65,0.0,0.0,0.0,2004,0.6,251.81
2004-07-05,0.0,2.1999999999999997,187,28,2.65,0.0,3,0.0,2004-07-05,2.1999999999999997,0.0,0.0,7,0.0,3,0.4500000000000002,0.0,21.95,0.0,0.0,0.0,2004,0.6,251.8
2004-07-06,0.0,2.05,188,28,2.65,0.0,3,0.0,2004-07-06,2.05,0.0,0.0,7,0.0,3,0.6000000000000001,0.0,23.0,0.0,0.0,0.0,2004,1.0,251.78
2004-07-07,0.0,1.25,189,28,2.65,0.0,3,0.0,2004-07-07,1.25,0.0,0.0,7,0.0,3,1.4,0.0,24.65,0.0,0.0,0.0,2004,1.0,251.75
2004-07-08,0.0,1.25,190,28,2.65,0.0,3,0.0,2004-07-08,1.25,0.0,0.0,7,0.0,3,1.4,0.0,25.2,0.0,0.0,0.0,2004,1.0,251.73
2004-07-09,0.0,1.25,191,28,2.65,0.0,3,0.0,2004-07-09,1.25,0.0,0.0,7,0.0,3,1.4,0.0,25.9,0.0,0.0,0.0,2004,1.5,251.7
2004-07-10,0.0,1.25,192,28,2.65,0.0,3,0.0,2004-07-10,1.25,0.0,0.0,7,0.0,3,1.4,0.0,20.0,0.0,0.0,0.0,2004,1.5,251.67
2004-07-11,0.0,1.25,193,28,2.65,0.0,3,0.0,2004-07-11,1.25,0.0,0.0,7,0.0,3,1.4,0.0,19.0,0.0,0.0,0.0,2004,1.5,251.64
2004-07-12,0.0,0.0,194,29,2.1999999999999997,0.0,3,0.0,2004-07-12,0.0,0.0,0.0,7,0.0,3,2.1999999999999997,0.0,18.55,0.0,0.0,0.0,2004,2.0,251.61
2004-07-13,0.2,0.05,195,29,2.1,0.05,3,0.0,2004-07-13,0.0,0.0,0.0,7,0.0,3,2.0500000000000003,0.05,15.75,0.2,0.05,0.0,2004,2.0,251.57
2004-07-14,0.0,0.05,196,29,1.3,0.05,3,0.0,2004-07-14,0.0,0.0,0.0,7,0.0,3,1.25,0.05,21.15,0.0,0.0,0.0,2004,2.0,251.54
2004-07-15,0.0,0.05,197,29,1.3,0.05,3,0.0,2004-07-15,0.0,0.0,0.0,7,0.0,3,1.25,0.05,20.9,0.0,0.0,0.0,2004,2.0,251.5
2004-07-16,0.0,0.05,198,29,1.3,0.05,3,0.0,2004-07-16,0.0,0.0,0.0,7,0.0,3,1.25,0.05,20.85,0.0,0.0,0.0,2004,2.0,251.46
2004-07-17,0.0,0.05,199,29,1.3,0.05,3,0.0,2004-07-17,0.0,0.0,0.0,7,0.0,3,1.25,0.05,22.35,0.0,0.0,0.0,2004,2.0,251.41
2004-07-18,0.0,0.05,200,29,1.3,0.05,3,0.0,2004-07-18,0.0,0.0,0.0,7,0.0,3,1.25,0.05,23.65,0.0,0.0,0.0,2004,2.0,251.37
2004-07-19,0.0,0.05,201,30,0.05,0.05,3,0.0,2004-07-19,0.0,0.0,0.0,7,0.0,3,0.0,0.05,24.25,0.0,0.0,0.0,2004,2.5,251.34
2004-07-20,0.0,0.05,202,30,0.05,0.05,3,0.0,2004-07-20,0.0,0.0,0.0,7,0.0,3,0.0,0.05,25.2,0.0,0.0,0.0,2004,2.5,251.3
2004-07-21,0.0,0.05,203,30,0.05,0.05,3,0.0,2004-07-21,0.0,0.05,0.0,7,0.0,3,0.0,0.0,25.25,0.0,0.0,0.0,2004,2.5,251.25
2004-07-22,0.0,0.05,204,30,0.05,0.05,3,0.0,2004-07-22,0.0,0.05,0.0,7,0.0,3,0.0,0.0,26.05,0.0,0.0,0.0,2004,2.5,251.2
2004-07-23,0.0,0.05,205,30,0.05,0.05,3,0.0,2004-07-23,0.0,0.05,0.0,7,0.0,3,0.0,0.0,26.9,0.0,0.0,0.0,2004,2.5,251.16
2004-07-24,0.0,0.05,206,30,0.05,0.05,3,0.0,2004-07-24,0.0,0.05,0.0,7,0.0,3,0.0,0.0,26.1,0.0,0.0,0.0,2004,2.5,251.11
2004-07-25,12.0,14.0,207,30,14.0,14.0,3,13.6,2004-07-25,0.0,0.05000000000000071,21.0,7,10.2,3,0.0,13.95,23.6,55.8,13.95,9.2,2004,2.5,251.07
2004-07-26,0.0,14.0,208,31,14.0,14.0,3,0.0,2004-07-26,0.0,0.05000000000000071,0.0,7,0.0,3,0.0,13.95,22.8,0.0,0.0,0.0,2004,2.5,251.03
2004-07-27,0.2,14.05,209,31,14.05,14.05,3,0.0,2004-07-27,0.0,0.05000000000000071,0.0,7,0.0,3,0.0,14.0,23.75,0.2,0.05,0.0,2004,2.5,250.98
2004-07-28,0.0,14.05,210,31,14.05,14.0,3,0.0,2004-07-28,0.05000000000000071,0.0,0.0,7,0.0,3,0.0,14.0,21.5,0.0,0.0,0.0,2004,2.5,250.93
2004-07-29,0.0,14.05,211,31,14.05,14.0,3,0.0,2004-07-29,0.05000000000000071,0.0,0.0,7,0.0,3,0.0,14.0,21.1,0.0,0.0,0.0,2004,2.5,250.88
2004-07-30,0.0,14.05,212,31,14.05,14.0,3,0.0,2004-07-30,0.05000000000000071,0.0,0.0,7,0.0,3,0.0,14.0,22.6,0.0,0.0,0.0,2004,3.0,250.84
2004-07-31,0.0,14.05,213,31,14.05,14.0,3,0.0,2004-07-31,0.05000000000000071,0.0,0.0,7,0.0,3,0.0,14.0,24.15,0.0,0.0,0.0,2004,3.0,250.77
2004-08-01,0.0,14.05,214,31,14.05,14.0,3,0.0,2004-08-01,0.05000000000000071,0.0,0.0,8,0.0,3,0.0,14.0,24.7,0.0,0.0,0.0,2004,3.0,250.71
2004-08-02,0.0,14.05,215,32,14.05,14.0,3,0.0,2004-08-02,0.05000000000000071,13.95,0.0,8,0.0,3,0.0,0.05,25.75,0.0,0.0,0.0,2004,3.0,250.67
2004-08-03,0.0,14.05,216,32,14.05,14.0,3,0.0,2004-08-03,0.05000000000000071,13.95,0.0,8,0.0,3,0.0,0.05,24.25,0.0,0.0,0.0,2004,3.0,250.61
2004-08-04,16.0,22.55,217,32,22.6,22.55,3,9.6,2004-08-04,0.0,14.0,1.6,8,15.8,3,0.05000000000000071,8.55,24.4,34.2,8.55,7.0,2004,3.0,250.55
2004-08-05,2.6,25.85,218,32,25.900000000000002,25.85,3,3.4,2004-08-05,0.0,14.0,2.0,8,9.6,3,0.05000000000000071,11.850000000000001,23.3,13.200000000000001,3.3000000000000003,5.2,2004,3.0,250.5
2004-08-06,5.6,31.900000000000002,219,32,31.950000000000003,31.900000000000002,3,7.6,2004-08-06,0.0,14.0,6.6,8,2.2,3,0.05000000000000071,17.900000000000002,22.5,24.200000000000003,6.050000000000001,4.4,2004,2.5,250.45
2004-08-07,0.2,31.950000000000003,220,32,32.0,31.950000000000003,3,0.0,2004-08-07,0.0,14.0,0.0,8,0.0,3,0.04999999999999716,17.950000000000003,22.7,0.2,0.05,0.0,2004,2.5,250.4
2004-08-08,1.0,32.95,221,32,33.0,32.95,3,0.8,2004-08-08,0.0,14.0,1.2,8,1.0,3,0.04999999999999716,18.950000000000003,23.65,4.0,1.0,1.0,2004,2.5,250.34
2004-08-09,0.0,32.95,222,33,33.0,19.000000000000004,3,0.0,2004-08-09,13.95,0.05000000000000071,0.0,8,0.0,3,0.04999999999999716,18.950000000000003,22.55,0.0,0.0,0.0,2004,2.5,250.3
2004-08-10,0.0,32.95,223,33,33.0,19.000000000000004,3,0.0,2004-08-10,13.95,0.05000000000000071,0.0,8,0.0,3,0.04999999999999716,18.950000000000003,23.9,0.0,0.0,0.0,2004,2.5,250.26
2004-08-11,0.0,32.95,224,33,32.95,18.950000000000003,3,0.0,2004-08-11,14.0,0.0,0.0,8,0.0,3,0.0,18.950000000000003,26.2,0.0,0.0,0.0,2004,2.5,250.22
2004-08-12,0.0,32.95,225,33,32.95,18.950000000000003,3,0.0,2004-08-12,14.0,8.550000000000002,0.0,8,0.0,3,0.0,10.4,25.65,0.0,0.0,0.0,2004,2.5,250.16
2004-08-13,2.6,33.650000000000006,226,33,33.650000000000006,19.650000000000002,3,0.2,2004-08-13,14.000000000000004,11.850000000000001,0.0,8,0.0,3,0.0,7.800000000000001,25.15,2.8000000000000003,0.7000000000000001,0.0,2004,2.5,250.11
2004-08-14,0.0,33.650000000000006,227,33,33.650000000000006,19.650000000000002,3,0.0,2004-08-14,14.000000000000004,17.900000000000002,0.0,8,0.0,3,0.0,1.7500000000000002,22.95,0.0,0.0,0.0,2004,2.5,250.06
2004-08-15,0.0,33.650000000000006,228,33,33.650000000000006,19.650000000000002,3,0.0,2004-08-15,14.000000000000004,17.950000000000003,0.0,8,0.0,3,0.0,1.7000000000000002,23.4,0.0,0.0,0.0,2004,2.5,250.01
2004-08-16,0.0,19.700000000000003,229,34,33.650000000000006,19.650000000000002,3,0.0,2004-08-16,0.05000000000000071,18.950000000000003,0.0,8,0.0,3,13.950000000000003,0.7000000000000001,23.5,0.0,0.0,0.0,2004,3.0,249.96
2004-08-17,0.0,19.700000000000003,230,34,33.650000000000006,19.650000000000002,3,0.0,2004-08-17,0.05000000000000071,18.950000000000003,0.0,8,0.0,3,13.950000000000003,0.7000000000000001,24.15,0.0,0.0,0.0,2004,3.0,249.91
2004-08-18,0.0,19.650000000000002,231,34,33.650000000000006,19.650000000000002,3,0.0,2004-08-18,0.0,18.950000000000003,0.0,8,0.0,3,14.000000000000004,0.7000000000000001,25.0,0.0,0.0,0.0,2004,3.0,249.86
2004-08-19,0.0,19.650000000000002,232,34,33.650000000000006,11.100000000000001,3,0.0,2004-08-19,8.55,10.400000000000002,0.0,8,0.0,3,14.000000000000004,0.7000000000000001,25.75,0.0,0.0,0.0,2004,3.0,249.8
2004-08-20,0.0,19.650000000000002,233,34,33.650000000000006,7.800000000000001,3,0.0,2004-08-20,11.850000000000001,7.1000000000000005,0.0,8,0.0,3,14.000000000000004,0.7000000000000001,26.2,0.0,0.0,0.0,2004,3.0,249.74
2004-08-21,0.8,20.25,234,34,34.25,2.3499999999999996,3,0.4,2004-08-21,17.9,1.7499999999999996,0.6,8,2.0,3,14.0,0.6,23.7,2.4,0.6,0.6,2004,3.0,249.68
2004-08-22,0.0,20.25,235,34,34.25,2.3,3,0.0,2004-08-22,17.95,1.6999999999999997,0.0,8,0.0,3,14.0,0.6,19.2,0.0,0.0,0.0,2004,3.5,249.62
2004-08-23,0.0,20.25,236,35,20.3,1.3,3,0.0,2004-08-23,18.95,0.7000000000000001,0.0,8,0.0,3,0.05000000000000071,0.6,21.85,0.0,0.0,0.0,2004,3.5,249.55
2004-08-24,0.0,20.25,237,35,20.3,1.3,3,0.0,2004-08-24,18.95,0.7000000000000001,0.0,8,0.0,3,0.05000000000000071,0.6,22.25,0.0,0.0,0.0,2004,3.5,249.49
2004-08-25,0.0,20.25,238,35,20.25,1.3,3,0.0,2004-08-25,18.95,0.7000000000000001,0.0,8,0.0,3,0.0,0.6,23.7,0.0,0.0,0.0,2004,3.5,249.42
2004-08-26,0.0,12.350000000000001,239,35,20.900000000000002,1.9500000000000002,3,0.0,2004-08-26,10.400000000000002,0.7000000000000002,0.4,8,1.0,3,8.55,1.25,22.85,2.6,0.65,2.2,2004,3.5,249.35
2004-08-27,0.4,9.15,240,35,21.0,2.0500000000000003,3,0.0,2004-08-27,7.1,0.7000000000000002,0.0,8,0.0,3,11.85,1.35,18.85,0.4,0.1,0.0,2004,3.5,249.28
2004-08-28,0.0,3.1,241,35,21.0,1.35,3,0.0,2004-08-28,1.75,0.0,0.0,8,0.0,3,17.9,1.35,20.75,0.0,0.0,0.0,2004,3.5,249.21
2004-08-29,0.0,3.0500000000000003,242,35,21.0,1.35,3,0.0,2004-08-29,1.7000000000000002,0.6000000000000001,0.0,8,0.0,3,17.95,0.75,21.75,0.0,0.0,0.0,2004,3.5,249.14
2004-08-30,0.0,2.0500000000000003,243,36,21.0,1.35,3,0.0,2004-08-30,0.7000000000000002,0.6000000000000001,0.0,8,0.0,3,18.95,0.75,21.8,0.0,0.0,0.0,2004,3.5,249.07
2004-08-31,0.0,2.0500000000000003,244,36,21.0,1.35,3,0.0,2004-08-31,0.7000000000000002,0.6000000000000001,0.0,8,0.0,3,18.95,0.75,21.35,0.0,0.0,0.0,2004,3.2,249.0
2004-09-01,0.0,2.0500000000000003,245,36,21.0,1.35,3,0.0,2004-09-01,0.7000000000000002,0.6000000000000001,0.0,9,0.0,4,18.95,0.75,20.75,0.0,0.0,0.0,2004,3.2,248.94
2004-09-02,0.0,2.0500000000000003,246,36,12.450000000000001,1.35,3,0.0,2004-09-02,0.7000000000000002,0.6000000000000001,0.0,9,0.0,4,10.4,0.75,22.35,0.0,0.0,0.0,2004,3.2,248.88
2004-09-03,0.0,2.0500000000000003,247,36,9.15,1.35,3,0.0,2004-09-03,0.7000000000000002,1.25,0.0,9,0.0,4,7.1,0.1,23.45,0.0,0.0,0.0,2004,3.5,248.81
2004-09-04,0.0,1.35,248,36,3.1,1.35,3,0.0,2004-09-04,0.0,1.35,0.0,9,0.0,4,1.75,0.0,24.6,0.0,0.0,0.0,2004,3.5,248.74
2004-09-05,0.0,1.35,249,36,3.0500000000000003,0.75,3,0.0,2004-09-05,0.6000000000000001,0.75,0.0,9,0.0,4,1.7000000000000002,0.0,27.0,0.0,0.0,0.0,2004,3.5,248.67
2004-09-06,0.0,1.35,250,37,2.0500000000000003,0.75,3,0.0,2004-09-06,0.6000000000000001,0.75,0.0,9,0.0,4,0.7000000000000002,0.0,23.65,0.0,0.0,0.0,2004,3.5,248.6
2004-09-07,0.0,1.35,251,37,2.0500000000000003,0.75,3,0.0,2004-09-07,0.6000000000000001,0.75,0.0,9,0.0,4,0.7000000000000002,0.0,21.7,0.0,0.0,0.0,2004,3.5,248.53
2004-09-08,0.0,1.35,252,37,2.0500000000000003,0.75,3,0.0,2004-09-08,0.6000000000000001,0.75,0.0,9,0.0,4,0.7000000000000002,0.0,21.7,0.0,0.0,0.0,2004,3.5,248.46
2004-09-09,0.0,1.35,253,37,2.0500000000000003,0.75,3,0.0,2004-09-09,0.6000000000000001,0.75,0.0,9,0.0,4,0.7000000000000002,0.0,21.85,0.0,0.0,0.0,2004,3.5,248.39
2004-09-10,0.0,1.35,254,37,2.0500000000000003,0.1,3,0.0,2004-09-10,1.25,0.1,0.0,9,0.0,4,0.7000000000000002,0.0,23.4,0.0,0.0,0.0,2004,3.5,248.32
2004-09-11,0.0,1.35,255,37,1.35,0.0,3,0.0,2004-09-11,1.35,0.0,0.0,9,0.0,4,0.0,0.0,20.8,0.0,0.0,0.0,2004,3.5,248.25
2004-09-12,1.6,1.25,256,37,1.85,0.5,3,0.0,2004-09-12,0.75,0.0,0.2,9,0.0,4,0.6000000000000001,0.5,21.8,2.0,0.5,0.2,2004,3.5,248.18
2004-09-13,0.0,1.25,257,38,1.85,0.5,3,0.0,2004-09-13,0.75,0.0,0.0,9,0.0,4,0.6000000000000001,0.5,19.85,0.0,0.0,0.0,2004,3.5,248.11
2004-09-14,20.2,29.8,258,38,30.400000000000002,29.05,3,24.0,2004-09-14,0.75,0.0,37.2,9,38.2,4,0.6000000000000014,29.05,21.65,114.2,28.55,32.8,2004,3.5,248.04
2004-09-15,0.2,29.85,259,38,30.450000000000003,29.1,3,0.0,2004-09-15,0.75,0.0,0.0,9,0.2,4,0.6000000000000014,29.1,21.2,0.2,0.05,0.0,2004,2.5,248.04
2004-09-16,5.2,34.95,260,38,35.550000000000004,34.2,3,5.4,2004-09-16,0.75,0.0,3.8,9,7.2,4,0.6000000000000014,34.2,18.7,20.400000000000002,5.1000000000000005,6.0,2004,2.5,247.99
2004-09-17,0.0,34.300000000000004,261,38,35.550000000000004,34.2,3,0.0,2004-09-17,0.10000000000000142,0.0,0.0,9,0.0,4,1.25,34.2,17.1,0.0,0.0,0.0,2004,1.5,247.97
2004-09-18,0.0,34.2,262,38,35.550000000000004,34.2,3,0.0,2004-09-18,0.0,0.0,0.0,9,0.0,4,1.3500000000000014,34.2,17.25,0.0,0.0,0.0,2004,1.5,247.93
2004-09-19,0.0,34.2,263,38,34.95,34.2,3,0.0,2004-09-19,0.0,0.0,0.0,9,0.0,4,0.75,34.2,18.2,0.0,0.0,0.0,2004,1.5,247.89
2004-09-20,0.0,34.2,264,39,34.95,34.2,3,0.0,2004-09-20,0.0,0.5,0.0,9,0.0,4,0.75,33.7,20.3,0.0,0.0,0.0,2004,3.5,247.86
2004-09-21,0.0,34.3,265,39,35.05,34.3,3,0.2,2004-09-21,0.0,0.5,0.2,9,0.0,4,0.75,33.8,20.6,0.4,0.1,0.0,2004,3.5,247.8
2004-09-22,0.0,34.3,266,39,35.05,34.3,3,0.0,2004-09-22,0.0,29.049999999999997,0.0,9,0.0,4,0.75,5.25,19.35,0.0,0.0,0.0,2004,3.0,247.74
2004-09-23,0.0,34.3,267,39,35.05,34.3,3,0.0,2004-09-23,0.0,29.099999999999998,0.0,9,0.0,4,0.75,5.2,20.55,0.0,0.0,0.0,2004,3.0,247.68
2004-09-24,23.4,58.35000000000001,268,39,58.45000000000001,58.35000000000001,3,21.6,2004-09-24,0.0,34.2,22.2,9,20.0,4,0.10000000000000142,24.150000000000002,20.0,96.2,24.05,29.0,2004,3.0,247.62
2004-09-25,0.0,58.400000000000006,269,39,58.400000000000006,58.400000000000006,3,0.2,2004-09-25,0.0,34.2,0.0,9,0.0,4,0.0,24.200000000000003,15.35,0.2,0.05,0.0,2004,2.0,247.6
2004-09-26,0.0,58.45,270,39,58.45,58.45,3,0.0,2004-09-26,0.0,34.2,0.2,9,0.0,4,0.0,24.250000000000004,15.0,0.2,0.05,0.0,2004,2.5,247.55
2004-09-27,0.0,58.45,271,40,58.45,57.95,3,0.0,2004-09-27,0.5,33.7,0.0,9,0.0,4,0.0,24.250000000000004,15.75,0.0,0.0,0.0,2004,2.5,247.5
2004-09-28,0.0,58.45,272,40,58.45,57.95,3,0.0,2004-09-28,0.5,33.7,0.0,9,0.0,4,0.0,24.250000000000004,14.5,0.0,0.0,0.0,2004,2.5,247.44
2004-09-29,0.0,58.45,273,40,58.45,29.400000000000006,3,0.0,2004-09-29,29.049999999999997,5.2500000000000036,0.0,9,0.0,4,0.0,24.150000000000002,16.1,0.0,0.0,0.0,2004,3.0,247.39
2004-09-30,0.0,58.45,274,40,58.45,29.350000000000005,3,0.0,2004-09-30,29.099999999999998,5.200000000000003,0.0,9,0.0,4,0.0,24.150000000000002,16.9,0.0,0.0,0.0,2004,3.0,247.32
2004-10-01,0.8,60.550000000000004,275,40,60.550000000000004,26.35,4,2.4,2004-10-01,34.2,0.10000000000000142,3.2,10,4.8,4,0.0,26.25,17.3,8.399999999999999,2.0999999999999996,2.0,2004,3.0,247.28
2004-10-02,0.0,60.550000000000004,276,40,60.550000000000004,26.35,4,0.0,2004-10-02,34.2,24.150000000000002,0.0,10,0.0,4,0.0,2.1999999999999993,18.0,0.0,0.0,0.0,2004,3.0,247.22
2004-10-03,0.6,60.75,277,40,60.75,26.55,4,0.0,2004-10-03,34.2,24.200000000000003,0.0,10,0.0,4,0.0,2.3499999999999996,18.0,0.8,0.2,0.2,2004,3.0,247.16
2004-10-04,0.4,60.45,278,41,60.95,26.75,4,0.2,2004-10-04,33.7,24.25,0.2,10,0.2,4,0.5,2.4999999999999996,17.05,0.8,0.2,0.0,2004,3.0,247.09
2004-10-05,0.0,60.45,279,41,60.95,26.75,4,0.0,2004-10-05,33.7,24.25,0.0,10,0.0,4,0.5,2.4999999999999996,18.35,0.0,0.0,0.0,2004,3.0,247.03
2004-10-06,0.0,31.950000000000003,280,41,61.0,26.7,4,0.2,2004-10-06,5.2500000000000036,24.15,0.0,10,0.0,4,29.049999999999997,2.55,18.75,0.2,0.05,0.0,2004,3.0,246.98
2004-10-07,0.0,31.900000000000002,281,41,61.0,26.7,4,0.0,2004-10-07,5.200000000000003,24.15,0.0,10,0.0,4,29.099999999999998,2.55,19.05,0.0,0.0,0.0,2004,3.0,246.91
2004-10-08,0.0,26.8,282,41,61.0,26.7,4,0.0,2004-10-08,0.10000000000000142,24.15,0.0,10,0.0,4,34.2,2.55,18.4,0.0,0.0,0.0,2004,1.0,246.88
2004-10-09,0.0,26.8,283,41,61.0,2.6499999999999995,4,0.0,2004-10-09,24.150000000000002,2.1999999999999993,0.0,10,0.0,4,34.2,0.45,19.35,0.0,0.0,0.0,2004,3.0,246.83
2004-10-10,13.8,37.4,284,41,71.6,13.2,4,13.6,2004-10-10,24.2,2.1500000000000004,3.4,10,17.8,4,34.199999999999996,11.049999999999999,20.8,42.4,10.6,11.6,2004,3.0,246.77
2004-10-11,7.2,41.6,285,42,75.3,17.35,4,4.2,2004-10-11,24.25,2.3000000000000007,2.8,10,3.8,4,33.699999999999996,15.05,16.65,16.8,4.2,2.6,2004,1.5,246.72
2004-10-12,1.0,42.50000000000001,286,42,76.2,18.25,4,0.0,2004-10-12,24.250000000000007,2.5,0.4,10,0.6,4,33.699999999999996,15.75,14.15,3.6,0.9,2.2,2004,1.5,246.69
2004-10-13,0.0,42.400000000000006,287,42,47.650000000000006,18.25,4,0.0,2004-10-13,24.150000000000006,2.5,0.0,10,0.0,4,5.25,15.75,11.6,0.0,0.0,0.0,2004,1.5,246.66
2004-10-14,28.8,56.499999999999986,288,42,61.69999999999999,32.349999999999994,4,11.2,2004-10-14,24.14999999999999,2.549999999999997,2.4,10,14.6,4,5.200000000000003,29.799999999999997,11.55,56.4,14.1,14.0,2004,1.5,246.63
2004-10-15,8.8,65.39999999999999,289,42,65.49999999999999,41.25,4,8.6,2004-10-15,24.14999999999999,2.5500000000000043,4.8,10,14.4,4,0.09999999999999432,38.699999999999996,13.3,35.6,8.9,13.4,2004,1.5,246.63
2004-10-16,29.6,60.800000000000004,290,42,84.95,58.60000000000001,4,18.2,2004-10-16,2.1999999999999957,0.45000000000000284,7.0,10,18.0,4,24.15,58.150000000000006,13.65,77.8,19.45,23.0,2004,1.0,246.61
2004-10-17,7.6,68.39999999999999,291,42,92.59999999999998,66.25,4,5.2,2004-10-17,2.1499999999999915,0.45000000000000284,4.8,10,4.2,4,24.19999999999999,65.8,12.6,30.6,7.65,13.0,2004,1.0,246.65
2004-10-18,0.2,68.55,292,43,92.79999999999998,66.25,4,0.0,2004-10-18,2.299999999999997,10.849999999999994,0.4,10,0.0,4,24.249999999999986,55.400000000000006,13.65,0.8,0.2,0.2,2004,0.6,246.66
2004-10-19,11.6,71.85,293,43,96.09999999999998,69.35,4,0.0,2004-10-19,2.5,14.849999999999994,1.4,10,0.2,4,24.249999999999986,54.5,13.55,13.2,3.3,0.2,2004,0.6,246.65
2004-10-20,4.2,73.3,294,43,97.44999999999999,70.8,4,0.6,2004-10-20,2.5,15.75,0.6,10,0.0,4,24.14999999999999,55.05,15.3,5.8,1.45,0.4,2004,0.6,246.65
2004-10-21,3.6,74.5,295,43,98.64999999999999,71.95,4,0.2,2004-10-21,2.549999999999997,15.700000000000003,0.8,10,0.2,4,24.14999999999999,56.25,18.2,4.8,1.2,0.2,2004,0.6,246.65
2004-10-22,0.0,74.55,296,43,98.69999999999999,72.0,4,0.0,2004-10-22,2.549999999999997,29.800000000000004,0.0,10,0.0,4,24.14999999999999,42.199999999999996,18.6,0.2,0.05,0.2,2004,0.6,246.64
2004-10-23,0.0,72.5,297,43,74.69999999999999,72.05,4,0.0,2004-10-23,0.45000000000000284,38.699999999999996,0.2,10,0.0,4,2.1999999999999886,33.35,17.95,0.2,0.05,0.0,2004,0.6,246.64
2004-10-24,0.2,72.55,298,43,74.69999999999999,72.1,4,0.0,2004-10-24,0.45000000000000284,58.14999999999999,0.0,10,0.0,4,2.1499999999999915,13.95,17.8,0.2,0.05,0.0,2004,0.6,246.63
2004-10-25,0.4,72.7,299,44,75.0,61.85,4,0.4,2004-10-25,10.850000000000001,55.2,0.4,10,0.2,4,2.299999999999997,6.6499999999999995,16.3,1.4,0.35,0.2,2004,0.6,246.61
2004-10-26,7.4,75.34999999999998,300,44,77.84999999999998,60.49999999999999,4,2.0,2004-10-26,14.849999999999987,51.19999999999999,1.0,10,3.0,4,2.5,9.3,13.8,11.4,2.85,1.0,2004,0.6,246.6
2004-10-27,2.6,76.99999999999999,301,44,79.49999999999999,61.25,4,1.0,2004-10-27,15.749999999999986,53.6,2.4,10,1.4,4,2.5,7.6499999999999995,16.1,6.6,1.65,0.6,2004,0.6,246.59
2004-10-28,6.0,80.0,302,44,82.55,64.3,4,1.4,2004-10-28,15.700000000000003,55.05,0.8,10,3.8,4,2.549999999999997,9.25,13.8,12.200000000000001,3.0500000000000003,4.0,2004,0.6,246.58
2004-10-29,22.2,100.3,303,44,102.85,70.5,4,23.8,2004-10-29,29.799999999999997,42.15,7.6,10,29.4,4,2.549999999999997,28.35,14.85,81.19999999999999,20.299999999999997,27.6,2004,0.6,246.59
2004-10-30,1.8,102.05,304,44,102.5,63.349999999999994,4,2.2,2004-10-30,38.7,33.3,1.6,10,2.0,4,0.45000000000000284,30.05,15.75,7.0,1.75,1.4,2004,0.6,246.65
2004-10-31,46.2,127.7,305,44,128.15,69.55,4,22.2,2004-10-31,58.150000000000006,13.900000000000006,5.8,10,21.4,4,0.45000000000000284,55.64999999999999,16.0,102.6,25.65,28.4,2004,0.6,246.75
2004-11-01,5.0,124.9,306,45,135.75,69.69999999999999,4,7.0,2004-11-01,55.20000000000002,6.299999999999997,2.8,11,21.4,4,10.849999999999994,63.39999999999999,16.75,31.2,7.8,16.4,2004,0.6,246.86
2004-11-02,0.0,120.75,307,45,135.60000000000002,69.54999999999998,4,0.2,2004-11-02,51.20000000000002,6.449999999999989,0.0,11,0.0,4,14.850000000000023,63.099999999999994,17.35,0.2,0.05,0.0,2004,0.6,247.01
2004-11-03,0.0,119.89999999999999,308,45,135.65,66.29999999999998,4,0.2,2004-11-03,53.60000000000001,5.999999999999993,0.0,11,0.0,4,15.750000000000014,60.29999999999999,18.3,0.2,0.05,0.0,2004,0.6,247.03
2004-11-04,0.0,120.19999999999999,309,45,135.9,65.14999999999998,4,0.2,2004-11-04,55.05000000000001,6.199999999999989,0.8,11,0.0,4,15.700000000000017,58.94999999999999,17.75,1.2000000000000002,0.30000000000000004,0.2,2004,0.6,247.04
2004-11-05,0.0,106.15,310,45,135.95000000000002,63.999999999999986,4,0.2,2004-11-05,42.15000000000002,8.04999999999999,0.0,11,0.0,4,29.80000000000001,55.949999999999996,18.2,0.2,0.05,0.0,2004,0.6,247.04
